9443 321 481
120 208 0 1
119 208 0 1
118 208 0 1
117 208 0 1
116 208 0 1
115 208 0 1
114 208 0 1
113 208 0 1
111 208 0 1
252 207 0 0
251 207 0 0
250 207 0 0
249 207 0 0
248 207 0 0
247 207 0 0
246 207 0 0
245 207 0 0
244 207 0 0
140 207 0 1
139 207 0 1
138 207 0 1
137 207 0 1
136 207 0 1
135 207 0 1
134 207 0 1
133 207 0 1
132 207 0 1
131 207 0 1
130 207 0 1
129 207 0 1
128 207 0 1
127 207 0 1
126 207 0 1
125 207 0 1
124 207 0 1
123 207 0 1
122 207 0 1
121 207 0 1
120 207 0 1
119 207 0 1
118 207 0 1
117 207 0 1
116 207 0 1
252 206 0 0
251 206 0 0
250 206 0 0
249 206 0 0
248 206 0 0
247 206 0 0
246 206 0 0
245 206 0 0
244 206 0 0
141 206 0 1
140 206 0 1
139 206 0 1
138 206 0 1
137 206 0 1
136 206 0 1
135 206 0 1
134 206 0 1
133 206 0 1
132 206 0 1
131 206 0 1
130 206 0 1
129 206 0 1
128 206 0 1
127 206 0 1
126 206 0 1
125 206 0 1
124 206 0 1
123 206 0 1
122 206 0 1
121 206 0 1
120 206 0 1
119 206 0 1
118 206 0 1
117 206 0 1
252 205 0 0
251 205 0 0
250 205 0 0
249 205 0 0
248 205 0 0
247 205 0 0
246 205 0 0
245 205 0 0
244 205 0 0
142 205 0 1
141 205 0 1
140 205 0 1
139 205 0 1
138 205 0 1
137 205 0 1
136 205 0 1
135 205 0 1
134 205 0 1
133 205 0 1
132 205 0 1
131 205 0 1
130 205 0 1
129 205 0 1
128 205 0 1
127 205 0 1
126 205 0 1
125 205 0 1
124 205 0 1
123 205 0 1
120 205 0 1
252 204 0 0
251 204 0 0
250 204 0 0
249 204 0 0
248 204 0 0
247 204 0 0
246 204 0 0
245 204 0 0
244 204 0 0
143 204 0 1
142 204 0 1
141 204 0 1
140 204 0 1
139 204 0 1
138 204 0 1
137 204 0 1
136 204 0 1
135 204 0 1
134 204 0 1
133 204 0 1
132 204 0 1
131 204 0 1
130 204 0 1
129 204 0 1
128 204 0 1
127 204 0 1
126 204 0 1
125 204 0 1
252 203 0 0
251 203 0 0
250 203 0 0
249 203 0 0
248 203 0 0
247 203 0 0
246 203 0 0
245 203 0 0
244 203 0 0
144 203 0 1
143 203 0 1
142 203 0 1
141 203 0 1
140 203 0 1
139 203 0 1
138 203 0 1
137 203 0 1
136 203 0 1
135 203 0 1
134 203 0 1
133 203 0 1
132 203 0 1
131 203 0 1
130 203 0 1
129 203 0 1
128 203 0 1
127 203 0 1
253 202 0 0
252 202 0 0
251 202 0 0
250 202 0 0
249 202 0 0
248 202 0 0
247 202 0 0
246 202 0 0
245 202 0 0
244 202 0 0
243 202 0 0
145 202 0 1
144 202 0 1
143 202 0 1
142 202 0 1
141 202 0 1
140 202 0 1
139 202 0 1
138 202 0 1
137 202 0 1
136 202 0 1
135 202 0 1
134 202 0 1
133 202 0 1
132 202 0 1
131 202 0 1
130 202 0 1
129 202 0 1
252 201 0 0
251 201 0 0
250 201 0 0
249 201 0 0
248 201 0 0
247 201 0 0
246 201 0 0
245 201 0 0
244 201 0 0
146 201 0 1
145 201 0 1
144 201 0 1
143 201 0 1
142 201 0 1
141 201 0 1
140 201 0 1
139 201 0 1
138 201 0 1
137 201 0 1
136 201 0 1
135 201 0 1
134 201 0 1
133 201 0 1
132 201 0 1
131 201 0 1
130 201 0 1
252 200 0 0
251 200 0 0
250 200 0 0
249 200 0 0
248 200 0 0
247 200 0 0
246 200 0 0
245 200 0 0
244 200 0 0
147 200 0 1
146 200 0 1
145 200 0 1
144 200 0 1
143 200 0 1
142 200 0 1
141 200 0 1
140 200 0 1
139 200 0 1
138 200 0 1
137 200 0 1
136 200 0 1
135 200 0 1
134 200 0 1
133 200 0 1
132 200 0 1
252 199 0 0
251 199 0 0
250 199 0 0
249 199 0 0
248 199 0 0
247 199 0 0
246 199 0 0
245 199 0 0
244 199 0 0
148 199 0 1
147 199 0 1
146 199 0 1
145 199 0 1
144 199 0 1
143 199 0 1
142 199 0 1
141 199 0 1
140 199 0 1
139 199 0 1
138 199 0 1
137 199 0 1
136 199 0 1
135 199 0 1
134 199 0 1
252 198 0 0
251 198 0 0
250 198 0 0
249 198 0 0
248 198 0 0
247 198 0 0
246 198 0 0
245 198 0 0
244 198 0 0
148 198 0 1
147 198 0 1
146 198 0 1
145 198 0 1
144 198 0 1
143 198 0 1
142 198 0 1
141 198 0 1
140 198 0 1
139 198 0 1
138 198 0 1
137 198 0 1
136 198 0 1
135 198 0 1
253 197 0 0
252 197 0 0
251 197 0 0
250 197 0 0
249 197 0 0
248 197 0 0
247 197 0 0
246 197 0 0
245 197 0 0
244 197 0 0
243 197 0 0
149 197 0 1
148 197 0 1
147 197 0 1
146 197 0 1
145 197 0 1
144 197 0 1
143 197 0 1
142 197 0 1
141 197 0 1
140 197 0 1
139 197 0 1
138 197 0 1
137 197 0 1
136 197 0 1
252 196 0 0
251 196 0 0
250 196 0 0
249 196 0 0
248 196 0 0
247 196 0 0
246 196 0 0
245 196 0 0
244 196 0 0
150 196 0 1
149 196 0 1
148 196 0 1
147 196 0 1
146 196 0 1
145 196 0 1
144 196 0 1
143 196 0 1
142 196 0 1
141 196 0 1
140 196 0 1
139 196 0 1
138 196 0 1
137 196 0 1
252 195 0 0
251 195 0 0
250 195 0 0
249 195 0 0
248 195 0 0
247 195 0 0
246 195 0 0
245 195 0 0
244 195 0 0
151 195 0 1
150 195 0 1
149 195 0 1
148 195 0 1
147 195 0 1
146 195 0 1
145 195 0 1
144 195 0 1
143 195 0 1
142 195 0 1
141 195 0 1
140 195 0 1
139 195 0 1
138 195 0 1
252 194 0 0
251 194 0 0
250 194 0 0
249 194 0 0
248 194 0 0
247 194 0 0
246 194 0 0
245 194 0 0
244 194 0 0
152 194 0 1
151 194 0 1
150 194 0 1
149 194 0 1
148 194 0 1
147 194 0 1
146 194 0 1
145 194 0 1
144 194 0 1
143 194 0 1
142 194 0 1
141 194 0 1
140 194 0 1
139 194 0 1
251 193 0 0
250 193 0 0
249 193 0 0
248 193 0 0
247 193 0 0
246 193 0 0
245 193 0 0
153 193 0 1
152 193 0 1
151 193 0 1
150 193 0 1
149 193 0 1
148 193 0 1
147 193 0 1
146 193 0 1
145 193 0 1
144 193 0 1
143 193 0 1
142 193 0 1
141 193 0 1
140 193 0 1
252 192 0 0
251 192 0 0
250 192 0 0
249 192 0 0
248 192 0 0
247 192 0 0
246 192 0 0
245 192 0 0
244 192 0 0
154 192 0 1
153 192 0 1
152 192 0 1
151 192 0 1
150 192 0 1
149 192 0 1
148 192 0 1
147 192 0 1
146 192 0 1
145 192 0 1
144 192 0 1
143 192 0 1
142 192 0 1
141 192 0 1
252 191 0 0
251 191 0 0
250 191 0 0
249 191 0 0
248 191 0 0
247 191 0 0
246 191 0 0
245 191 0 0
244 191 0 0
154 191 0 1
153 191 0 1
152 191 0 1
151 191 0 1
150 191 0 1
149 191 0 1
148 191 0 1
147 191 0 1
146 191 0 1
145 191 0 1
144 191 0 1
143 191 0 1
142 191 0 1
141 191 0 1
252 190 0 0
251 190 0 0
250 190 0 0
249 190 0 0
248 190 0 0
247 190 0 0
246 190 0 0
245 190 0 0
244 190 0 0
154 190 0 1
153 190 0 1
152 190 0 1
151 190 0 1
150 190 0 1
149 190 0 1
148 190 0 1
147 190 0 1
146 190 0 1
145 190 0 1
144 190 0 1
143 190 0 1
142 190 0 1
253 189 0 0
252 189 0 0
251 189 0 0
250 189 0 0
249 189 0 0
248 189 0 0
247 189 0 0
246 189 0 0
245 189 0 0
244 189 0 0
243 189 0 0
155 189 0 1
154 189 0 1
153 189 0 1
152 189 0 1
151 189 0 1
150 189 0 1
149 189 0 1
148 189 0 1
147 189 0 1
146 189 0 1
145 189 0 1
144 189 0 1
143 189 0 1
252 188 0 0
251 188 0 0
250 188 0 0
249 188 0 0
248 188 0 0
247 188 0 0
246 188 0 0
245 188 0 0
244 188 0 0
154 188 0 1
153 188 0 1
152 188 0 1
151 188 0 1
150 188 0 1
149 188 0 1
148 188 0 1
147 188 0 1
146 188 0 1
145 188 0 1
144 188 0 1
252 187 0 0
251 187 0 0
250 187 0 0
249 187 0 0
248 187 0 0
247 187 0 0
246 187 0 0
245 187 0 0
244 187 0 0
182 187 0 1
154 187 0 1
153 187 0 1
152 187 0 1
151 187 0 1
150 187 0 1
149 187 0 1
148 187 0 1
147 187 0 1
146 187 0 1
145 187 0 1
84 187 0 1
82 187 0 1
81 187 0 1
80 187 0 1
78 187 0 1
77 187 0 1
76 187 0 1
252 186 0 0
251 186 0 0
250 186 0 0
249 186 0 0
248 186 0 0
247 186 0 0
246 186 0 0
245 186 0 0
244 186 0 0
185 186 0 1
184 186 0 1
183 186 0 1
182 186 0 1
181 186 0 1
180 186 0 1
179 186 0 1
154 186 0 1
153 186 0 1
152 186 0 1
151 186 0 1
150 186 0 1
149 186 0 1
148 186 0 1
147 186 0 1
146 186 0 1
87 186 0 1
86 186 0 1
85 186 0 1
84 186 0 1
83 186 0 1
82 186 0 1
81 186 0 1
80 186 0 1
79 186 0 1
78 186 0 1
77 186 0 1
76 186 0 1
75 186 0 1
74 186 0 1
73 186 0 1
251 185 0 0
250 185 0 0
249 185 0 0
248 185 0 0
247 185 0 0
246 185 0 0
245 185 0 0
186 185 0 1
185 185 0 1
184 185 0 1
183 185 0 1
182 185 0 1
181 185 0 1
180 185 0 1
179 185 0 1
178 185 0 1
153 185 0 1
152 185 0 1
151 185 0 1
150 185 0 1
149 185 0 1
148 185 0 1
147 185 0 1
90 185 0 1
89 185 0 1
88 185 0 1
87 185 0 1
86 185 0 1
85 185 0 1
84 185 0 1
83 185 0 1
82 185 0 1
81 185 0 1
80 185 0 1
79 185 0 1
78 185 0 1
77 185 0 1
76 185 0 1
75 185 0 1
74 185 0 1
73 185 0 1
72 185 0 1
251 184 0 0
250 184 0 0
249 184 0 0
248 184 0 0
247 184 0 0
246 184 0 0
245 184 0 0
186 184 0 1
185 184 0 1
184 184 0 1
183 184 0 1
182 184 0 1
181 184 0 1
180 184 0 1
179 184 0 1
178 184 0 1
150 184 0 1
91 184 0 1
90 184 0 1
89 184 0 1
88 184 0 1
87 184 0 1
86 184 0 1
85 184 0 1
84 184 0 1
83 184 0 1
82 184 0 1
81 184 0 1
80 184 0 1
79 184 0 1
78 184 0 1
77 184 0 1
76 184 0 1
75 184 0 1
74 184 0 1
73 184 0 1
72 184 0 1
252 183 0 0
251 183 0 0
250 183 0 0
249 183 0 0
248 183 0 0
247 183 0 0
246 183 0 0
245 183 0 0
244 183 0 0
186 183 0 1
185 183 0 1
184 183 0 1
183 183 0 1
182 183 0 1
181 183 0 1
180 183 0 1
179 183 0 1
178 183 0 1
177 183 0 1
93 183 0 1
92 183 0 1
91 183 0 1
90 183 0 1
89 183 0 1
88 183 0 1
87 183 0 1
86 183 0 1
85 183 0 1
84 183 0 1
83 183 0 1
82 183 0 1
81 183 0 1
80 183 0 1
79 183 0 1
78 183 0 1
77 183 0 1
76 183 0 1
75 183 0 1
74 183 0 1
73 183 0 1
72 183 0 1
252 182 0 0
251 182 0 0
250 182 0 0
249 182 0 0
248 182 0 0
247 182 0 0
246 182 0 0
245 182 0 0
244 182 0 0
187 182 0 1
186 182 0 1
185 182 0 1
184 182 0 1
183 182 0 1
182 182 0 1
181 182 0 1
180 182 0 1
179 182 0 1
178 182 0 1
177 182 0 1
176 182 0 1
94 182 0 1
93 182 0 1
92 182 0 1
91 182 0 1
90 182 0 1
89 182 0 1
88 182 0 1
87 182 0 1
86 182 0 1
85 182 0 1
84 182 0 1
83 182 0 1
82 182 0 1
81 182 0 1
80 182 0 1
79 182 0 1
78 182 0 1
77 182 0 1
76 182 0 1
75 182 0 1
74 182 0 1
73 182 0 1
72 182 0 1
71 182 0 1
252 181 0 0
251 181 0 0
250 181 0 0
249 181 0 0
248 181 0 0
247 181 0 0
246 181 0 0
245 181 0 0
244 181 0 0
187 181 0 1
186 181 0 1
185 181 0 1
184 181 0 1
183 181 0 1
182 181 0 1
181 181 0 1
180 181 0 1
179 181 0 1
178 181 0 1
177 181 0 1
176 181 0 1
97 181 0 1
96 181 0 1
95 181 0 1
94 181 0 1
93 181 0 1
92 181 0 1
91 181 0 1
90 181 0 1
89 181 0 1
88 181 0 1
87 181 0 1
86 181 0 1
85 181 0 1
84 181 0 1
83 181 0 1
82 181 0 1
81 181 0 1
80 181 0 1
79 181 0 1
78 181 0 1
77 181 0 1
76 181 0 1
75 181 0 1
74 181 0 1
73 181 0 1
72 181 0 1
253 180 0 0
252 180 0 0
251 180 0 0
250 180 0 0
249 180 0 0
248 180 0 0
247 180 0 0
246 180 0 0
245 180 0 0
244 180 0 0
243 180 0 0
186 180 0 1
185 180 0 1
184 180 0 1
183 180 0 1
182 180 0 1
181 180 0 1
180 180 0 1
179 180 0 1
178 180 0 1
177 180 0 1
176 180 0 1
175 180 0 1
98 180 0 1
97 180 0 1
96 180 0 1
95 180 0 1
94 180 0 1
93 180 0 1
92 180 0 1
91 180 0 1
90 180 0 1
89 180 0 1
88 180 0 1
87 180 0 1
86 180 0 1
85 180 0 1
84 180 0 1
83 180 0 1
82 180 0 1
81 180 0 1
80 180 0 1
79 180 0 1
78 180 0 1
77 180 0 1
76 180 0 1
75 180 0 1
74 180 0 1
73 180 0 1
72 180 0 1
252 179 0 0
251 179 0 0
250 179 0 0
249 179 0 0
248 179 0 0
247 179 0 0
246 179 0 0
245 179 0 0
244 179 0 0
186 179 0 1
185 179 0 1
184 179 0 1
183 179 0 1
182 179 0 1
181 179 0 1
180 179 0 1
179 179 0 1
178 179 0 1
177 179 0 1
176 179 0 1
175 179 0 1
100 179 0 1
99 179 0 1
98 179 0 1
97 179 0 1
96 179 0 1
95 179 0 1
94 179 0 1
93 179 0 1
92 179 0 1
91 179 0 1
90 179 0 1
89 179 0 1
88 179 0 1
87 179 0 1
86 179 0 1
85 179 0 1
84 179 0 1
83 179 0 1
82 179 0 1
81 179 0 1
80 179 0 1
79 179 0 1
78 179 0 1
77 179 0 1
76 179 0 1
75 179 0 1
74 179 0 1
73 179 0 1
72 179 0 1
252 178 0 0
251 178 0 0
250 178 0 0
249 178 0 0
248 178 0 0
247 178 0 0
246 178 0 0
245 178 0 0
244 178 0 0
186 178 0 1
185 178 0 1
184 178 0 1
183 178 0 1
182 178 0 1
181 178 0 1
180 178 0 1
179 178 0 1
178 178 0 1
177 178 0 1
176 178 0 1
175 178 0 1
174 178 0 1
101 178 0 1
100 178 0 1
99 178 0 1
98 178 0 1
97 178 0 1
96 178 0 1
95 178 0 1
94 178 0 1
93 178 0 1
92 178 0 1
91 178 0 1
90 178 0 1
89 178 0 1
88 178 0 1
87 178 0 1
86 178 0 1
85 178 0 1
84 178 0 1
83 178 0 1
82 178 0 1
81 178 0 1
80 178 0 1
79 178 0 1
78 178 0 1
77 178 0 1
76 178 0 1
75 178 0 1
74 178 0 1
73 178 0 1
252 177 0 0
251 177 0 0
250 177 0 0
249 177 0 0
248 177 0 0
247 177 0 0
246 177 0 0
245 177 0 0
244 177 0 0
185 177 0 1
184 177 0 1
183 177 0 1
182 177 0 1
181 177 0 1
180 177 0 1
179 177 0 1
178 177 0 1
177 177 0 1
176 177 0 1
175 177 0 1
174 177 0 1
173 177 0 1
104 177 0 1
103 177 0 1
102 177 0 1
101 177 0 1
100 177 0 1
99 177 0 1
98 177 0 1
97 177 0 1
96 177 0 1
95 177 0 1
94 177 0 1
93 177 0 1
92 177 0 1
91 177 0 1
90 177 0 1
89 177 0 1
88 177 0 1
87 177 0 1
86 177 0 1
85 177 0 1
84 177 0 1
82 177 0 1
81 177 0 1
80 177 0 1
78 177 0 1
77 177 0 1
76 177 0 1
252 176 0 0
251 176 0 0
250 176 0 0
249 176 0 0
248 176 0 0
247 176 0 0
246 176 0 0
245 176 0 0
244 176 0 0
184 176 0 1
183 176 0 1
182 176 0 1
181 176 0 1
180 176 0 1
179 176 0 1
178 176 0 1
177 176 0 1
176 176 0 1
175 176 0 1
174 176 0 1
173 176 0 1
105 176 0 1
104 176 0 1
103 176 0 1
102 176 0 1
101 176 0 1
100 176 0 1
99 176 0 1
98 176 0 1
97 176 0 1
96 176 0 1
95 176 0 1
94 176 0 1
93 176 0 1
92 176 0 1
91 176 0 1
90 176 0 1
89 176 0 1
88 176 0 1
87 176 0 1
86 176 0 1
252 175 0 0
251 175 0 0
250 175 0 0
249 175 0 0
248 175 0 0
247 175 0 0
246 175 0 0
245 175 0 0
244 175 0 0
184 175 0 1
183 175 0 1
182 175 0 1
181 175 0 1
180 175 0 1
179 175 0 1
178 175 0 1
177 175 0 1
176 175 0 1
175 175 0 1
174 175 0 1
173 175 0 1
107 175 0 1
106 175 0 1
105 175 0 1
104 175 0 1
103 175 0 1
102 175 0 1
101 175 0 1
100 175 0 1
99 175 0 1
98 175 0 1
97 175 0 1
96 175 0 1
95 175 0 1
94 175 0 1
93 175 0 1
92 175 0 1
91 175 0 1
90 175 0 1
89 175 0 1
88 175 0 1
87 175 0 1
252 174 0 0
251 174 0 0
250 174 0 0
249 174 0 0
248 174 0 0
247 174 0 0
246 174 0 0
245 174 0 0
244 174 0 0
183 174 0 1
182 174 0 1
181 174 0 1
180 174 0 1
179 174 0 1
178 174 0 1
177 174 0 1
176 174 0 1
175 174 0 1
174 174 0 1
173 174 0 1
172 174 0 1
108 174 0 1
107 174 0 1
106 174 0 1
105 174 0 1
104 174 0 1
103 174 0 1
102 174 0 1
101 174 0 1
100 174 0 1
99 174 0 1
98 174 0 1
97 174 0 1
96 174 0 1
95 174 0 1
94 174 0 1
93 174 0 1
92 174 0 1
91 174 0 1
90 174 0 1
253 173 0 0
252 173 0 0
251 173 0 0
250 173 0 0
249 173 0 0
248 173 0 0
247 173 0 0
246 173 0 0
245 173 0 0
244 173 0 0
243 173 0 0
182 173 0 1
181 173 0 1
180 173 0 1
179 173 0 1
178 173 0 1
177 173 0 1
176 173 0 1
175 173 0 1
174 173 0 1
173 173 0 1
172 173 0 1
171 173 0 1
111 173 0 1
110 173 0 1
109 173 0 1
108 173 0 1
107 173 0 1
106 173 0 1
105 173 0 1
104 173 0 1
103 173 0 1
102 173 0 1
101 173 0 1
100 173 0 1
99 173 0 1
98 173 0 1
97 173 0 1
96 173 0 1
95 173 0 1
94 173 0 1
93 173 0 1
92 173 0 1
91 173 0 1
252 172 0 0
251 172 0 0
250 172 0 0
249 172 0 0
248 172 0 0
247 172 0 0
246 172 0 0
245 172 0 0
244 172 0 0
182 172 0 1
181 172 0 1
180 172 0 1
179 172 0 1
178 172 0 1
177 172 0 1
176 172 0 1
175 172 0 1
174 172 0 1
173 172 0 1
172 172 0 1
171 172 0 1
112 172 0 1
111 172 0 1
110 172 0 1
109 172 0 1
108 172 0 1
107 172 0 1
106 172 0 1
105 172 0 1
104 172 0 1
103 172 0 1
102 172 0 1
101 172 0 1
100 172 0 1
99 172 0 1
98 172 0 1
97 172 0 1
96 172 0 1
95 172 0 1
94 172 0 1
93 172 0 1
252 171 0 0
251 171 0 0
250 171 0 0
249 171 0 0
248 171 0 0
247 171 0 0
246 171 0 0
245 171 0 0
244 171 0 0
181 171 0 1
180 171 0 1
179 171 0 1
178 171 0 1
177 171 0 1
176 171 0 1
175 171 0 1
174 171 0 1
173 171 0 1
172 171 0 1
171 171 0 1
170 171 0 1
169 171 0 1
114 171 0 1
113 171 0 1
112 171 0 1
111 171 0 1
110 171 0 1
109 171 0 1
108 171 0 1
107 171 0 1
106 171 0 1
105 171 0 1
104 171 0 1
103 171 0 1
102 171 0 1
101 171 0 1
100 171 0 1
99 171 0 1
98 171 0 1
97 171 0 1
96 171 0 1
95 171 0 1
94 171 0 1
252 170 0 0
251 170 0 0
250 170 0 0
249 170 0 0
248 170 0 0
247 170 0 0
246 170 0 0
245 170 0 0
244 170 0 0
181 170 0 1
180 170 0 1
179 170 0 1
178 170 0 1
177 170 0 1
176 170 0 1
175 170 0 1
174 170 0 1
173 170 0 1
172 170 0 1
171 170 0 1
170 170 0 1
169 170 0 1
168 170 0 1
116 170 0 1
115 170 0 1
114 170 0 1
113 170 0 1
112 170 0 1
111 170 0 1
110 170 0 1
109 170 0 1
108 170 0 1
107 170 0 1
106 170 0 1
105 170 0 1
104 170 0 1
103 170 0 1
102 170 0 1
101 170 0 1
100 170 0 1
99 170 0 1
98 170 0 1
97 170 0 1
252 169 0 0
251 169 0 0
250 169 0 0
249 169 0 0
248 169 0 0
247 169 0 0
246 169 0 0
245 169 0 0
244 169 0 0
181 169 0 1
180 169 0 1
179 169 0 1
178 169 0 1
177 169 0 1
176 169 0 1
175 169 0 1
174 169 0 1
173 169 0 1
172 169 0 1
171 169 0 1
170 169 0 1
169 169 0 1
168 169 0 1
167 169 0 1
119 169 0 1
118 169 0 1
117 169 0 1
116 169 0 1
115 169 0 1
114 169 0 1
113 169 0 1
112 169 0 1
111 169 0 1
110 169 0 1
109 169 0 1
108 169 0 1
107 169 0 1
106 169 0 1
105 169 0 1
104 169 0 1
103 169 0 1
102 169 0 1
101 169 0 1
100 169 0 1
99 169 0 1
98 169 0 1
252 168 0 0
251 168 0 0
250 168 0 0
249 168 0 0
248 168 0 0
247 168 0 0
246 168 0 0
245 168 0 0
244 168 0 0
180 168 0 1
179 168 0 1
178 168 0 1
177 168 0 1
176 168 0 1
175 168 0 1
174 168 0 1
173 168 0 1
172 168 0 1
171 168 0 1
170 168 0 1
169 168 0 1
168 168 0 1
167 168 0 1
166 168 0 1
121 168 0 1
120 168 0 1
119 168 0 1
118 168 0 1
117 168 0 1
116 168 0 1
115 168 0 1
114 168 0 1
113 168 0 1
112 168 0 1
111 168 0 1
110 168 0 1
109 168 0 1
108 168 0 1
107 168 0 1
106 168 0 1
105 168 0 1
104 168 0 1
103 168 0 1
102 168 0 1
101 168 0 1
100 168 0 1
252 167 0 0
251 167 0 0
250 167 0 0
249 167 0 0
248 167 0 0
247 167 0 0
246 167 0 0
245 167 0 0
244 167 0 0
179 167 0 1
178 167 0 1
177 167 0 1
176 167 0 1
175 167 0 1
174 167 0 1
173 167 0 1
172 167 0 1
171 167 0 1
170 167 0 1
169 167 0 1
168 167 0 1
167 167 0 1
166 167 0 1
165 167 0 1
124 167 0 1
123 167 0 1
122 167 0 1
121 167 0 1
120 167 0 1
119 167 0 1
118 167 0 1
117 167 0 1
116 167 0 1
115 167 0 1
114 167 0 1
113 167 0 1
112 167 0 1
111 167 0 1
110 167 0 1
109 167 0 1
108 167 0 1
107 167 0 1
106 167 0 1
105 167 0 1
104 167 0 1
103 167 0 1
102 167 0 1
101 167 0 1
253 166 0 0
252 166 0 0
251 166 0 0
250 166 0 0
249 166 0 0
248 166 0 0
247 166 0 0
246 166 0 0
245 166 0 0
244 166 0 0
243 166 0 0
178 166 0 1
177 166 0 1
176 166 0 1
175 166 0 1
174 166 0 1
173 166 0 1
172 166 0 1
171 166 0 1
170 166 0 1
169 166 0 1
168 166 0 1
167 166 0 1
166 166 0 1
165 166 0 1
164 166 0 1
126 166 0 1
125 166 0 1
124 166 0 1
123 166 0 1
122 166 0 1
121 166 0 1
120 166 0 1
119 166 0 1
118 166 0 1
117 166 0 1
116 166 0 1
115 166 0 1
114 166 0 1
113 166 0 1
112 166 0 1
111 166 0 1
110 166 0 1
109 166 0 1
108 166 0 1
107 166 0 1
106 166 0 1
105 166 0 1
104 166 0 1
252 165 0 0
251 165 0 0
250 165 0 0
249 165 0 0
248 165 0 0
247 165 0 0
246 165 0 0
245 165 0 0
244 165 0 0
178 165 0 1
177 165 0 1
176 165 0 1
175 165 0 1
174 165 0 1
173 165 0 1
172 165 0 1
171 165 0 1
170 165 0 1
169 165 0 1
168 165 0 1
167 165 0 1
166 165 0 1
165 165 0 1
164 165 0 1
163 165 0 1
162 165 0 1
137 165 0 1
132 165 0 1
129 165 0 1
128 165 0 1
127 165 0 1
126 165 0 1
125 165 0 1
124 165 0 1
123 165 0 1
122 165 0 1
121 165 0 1
120 165 0 1
119 165 0 1
118 165 0 1
117 165 0 1
116 165 0 1
115 165 0 1
114 165 0 1
113 165 0 1
112 165 0 1
111 165 0 1
110 165 0 1
109 165 0 1
108 165 0 1
107 165 0 1
106 165 0 1
105 165 0 1
252 164 0 0
251 164 0 0
250 164 0 0
249 164 0 0
248 164 0 0
247 164 0 0
246 164 0 0
245 164 0 0
244 164 0 0
177 164 0 1
176 164 0 1
175 164 0 1
174 164 0 1
173 164 0 1
172 164 0 1
171 164 0 1
170 164 0 1
169 164 0 1
168 164 0 1
167 164 0 1
166 164 0 1
165 164 0 1
164 164 0 1
163 164 0 1
162 164 0 1
161 164 0 1
160 164 0 1
140 164 0 1
139 164 0 1
138 164 0 1
137 164 0 1
136 164 0 1
135 164 0 1
134 164 0 1
133 164 0 1
132 164 0 1
131 164 0 1
130 164 0 1
129 164 0 1
128 164 0 1
127 164 0 1
126 164 0 1
125 164 0 1
124 164 0 1
123 164 0 1
122 164 0 1
121 164 0 1
120 164 0 1
119 164 0 1
118 164 0 1
117 164 0 1
116 164 0 1
115 164 0 1
114 164 0 1
113 164 0 1
112 164 0 1
111 164 0 1
110 164 0 1
109 164 0 1
108 164 0 1
107 164 0 1
252 163 0 0
251 163 0 0
250 163 0 0
249 163 0 0
248 163 0 0
247 163 0 0
246 163 0 0
245 163 0 0
244 163 0 0
175 163 0 1
174 163 0 1
173 163 0 1
172 163 0 1
171 163 0 1
170 163 0 1
169 163 0 1
168 163 0 1
167 163 0 1
166 163 0 1
165 163 0 1
164 163 0 1
163 163 0 1
162 163 0 1
161 163 0 1
160 163 0 1
159 163 0 1
156 163 0 1
152 163 0 1
149 163 0 1
146 163 0 1
145 163 0 1
141 163 0 1
140 163 0 1
139 163 0 1
138 163 0 1
137 163 0 1
136 163 0 1
135 163 0 1
134 163 0 1
133 163 0 1
132 163 0 1
131 163 0 1
130 163 0 1
129 163 0 1
128 163 0 1
127 163 0 1
126 163 0 1
125 163 0 1
124 163 0 1
123 163 0 1
122 163 0 1
121 163 0 1
120 163 0 1
119 163 0 1
118 163 0 1
117 163 0 1
116 163 0 1
115 163 0 1
114 163 0 1
113 163 0 1
112 163 0 1
111 163 0 1
110 163 0 1
109 163 0 1
108 163 0 1
252 162 0 0
251 162 0 0
250 162 0 0
249 162 0 0
248 162 0 0
247 162 0 0
246 162 0 0
245 162 0 0
244 162 0 0
174 162 0 1
173 162 0 1
172 162 0 1
171 162 0 1
170 162 0 1
169 162 0 1
168 162 0 1
167 162 0 1
166 162 0 1
165 162 0 1
164 162 0 1
163 162 0 1
162 162 0 1
161 162 0 1
160 162 0 1
159 162 0 1
158 162 0 1
157 162 0 1
156 162 0 1
155 162 0 1
154 162 0 1
153 162 0 1
152 162 0 1
151 162 0 1
150 162 0 1
149 162 0 1
148 162 0 1
147 162 0 1
146 162 0 1
145 162 0 1
144 162 0 1
143 162 0 1
142 162 0 1
141 162 0 1
140 162 0 1
139 162 0 1
138 162 0 1
137 162 0 1
136 162 0 1
135 162 0 1
134 162 0 1
133 162 0 1
132 162 0 1
131 162 0 1
130 162 0 1
129 162 0 1
128 162 0 1
127 162 0 1
126 162 0 1
125 162 0 1
124 162 0 1
123 162 0 1
122 162 0 1
121 162 0 1
120 162 0 1
119 162 0 1
118 162 0 1
117 162 0 1
116 162 0 1
115 162 0 1
114 162 0 1
113 162 0 1
112 162 0 1
111 162 0 1
253 161 0 0
252 161 0 0
251 161 0 0
250 161 0 0
249 161 0 0
248 161 0 0
247 161 0 0
246 161 0 0
245 161 0 0
244 161 0 0
243 161 0 0
173 161 0 1
172 161 0 1
171 161 0 1
170 161 0 1
169 161 0 1
168 161 0 1
167 161 0 1
166 161 0 1
165 161 0 1
